0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100
0.424242, -2.16667, -0.961492, -0.837627, -0.533681, -0.376822, -0.544384, -0.411803, -0.364301, -0.429637, -0.372427, -0.409443, -0.274334, -0.310498, -0.188505, -0.237816, -0.275353, -0.217026, -0.251433, -0.198229, -0.274981, -0.333638, -0.222164, -0.329494, -0.292367, -0.287027, -0.199112, -0.246918, -0.2355, -0.191662, -0.240125, -0.239825, -0.195871, -0.188884, -0.218206, -0.22779, -0.164249, -0.136754, -0.167348, -0.219716, -0.201154, -0.171178, -0.201113, -0.167579, -0.146212, -0.141933, -0.196459, -0.191028, -0.161552, -0.195702, -0.180324, -0.181221, -0.214064, -0.166862, -0.138126, -0.20483, -0.196331, -0.185977, -0.177237, -0.160023, -0.172254, -0.160514, -0.136508, -0.211771, -0.195781, -0.136326, -0.202258, -0.187953, -0.153271, -0.185831, -0.174121, -0.192684, -0.152315, -0.144133, -0.184029, -0.130262, -0.157576, -0.161399, -0.130868, -0.157798, -0.179737, -0.223431, -0.174628, -0.165163, -0.17023, -0.131627, -0.16118, -0.153967, -0.168481, -0.155429, -0.171622, -0.16014, -0.165555, -0.186059, -0.136711, -0.178011, -0.171952, -0.159816, -0.144491, -0.157986, -0.169079
0.434343, -1.16667, -0.794825, -0.342809, -0.781356, -0.338318, -0.718813, -0.513582, -0.369232, -0.236196, -0.334509, -0.27624, -0.228455, -0.415849, -0.236534, -0.232906, -0.174351, -0.268874, -0.171345, -0.240153, -0.212619, -0.212654, -0.262847, -0.228767, -0.317841, -0.181881, -0.115841, -0.183365, -0.14584, -0.154834, -0.253529, -0.241492, -0.170503, -0.155232, -0.164375, -0.178442, -0.218378, -0.158914, -0.171181, -0.16112, -0.176849, -0.17205, -0.188319, -0.16808, -0.089771, -0.155274, -0.195217, -0.187315, -0.193048, -0.121949, -0.13339, -0.228646, -0.105816, -0.117923, -0.140311, -0.178472, -0.204518, -0.150419, -0.164163, -0.156776, -0.194392, -0.166096, -0.158829, -0.138051, -0.168889, -0.143469, -0.1426, -0.162194, -0.174864, -0.153853, -0.102897, -0.175824, -0.123337, -0.142878, -0.161145, -0.140753, -0.150563, -0.15301, -0.121821, -0.130288, -0.142386, -0.144624, -0.156538, -0.144783, -0.142081, -0.170335, -0.15284, -0.138006, -0.144116, -0.137067, -0.128686, -0.134013, -0.138367, -0.12907, -0.163548, -0.177169, -0.128814, -0.150289, -0.149816, -0.140301, -0.110856
0.444444, -3.14286, -0.301958, -0.424111, -0.698022, -0.305815, -0.381188, -0.383019, -0.378656, -0.356439, -0.428268, -0.292332, -0.320404, -0.192673, -0.248926, -0.294352, -0.250834, -0.194644, -0.230078, -0.195632, -0.245797, -0.114086, -0.224855, -0.147009, -0.198638, -0.158792, -0.113042, -0.131087, -0.137546, -0.232777, -0.184428, -0.130735, -0.160151, -0.165625, -0.158353, -0.213293, -0.150329, -0.145379, -0.139867, -0.122771, -0.11641, -0.164816, -0.187316, -0.144879, -0.108508, -0.151976, -0.159696, -0.112062, -0.158803, -0.112097, -0.152915, -0.150851, -0.142211, -0.161686, -0.134646, -0.146469, -0.150908, -0.093041, -0.104202, -0.143156, -0.126931, -0.111683, -0.132517, -0.138276, -0.111365, -0.145615, -0.125655, -0.12222, -0.139957, -0.124572, -0.0952304, -0.153283, -0.140418, -0.122824, -0.145697, -0.127308, -0.117845, -0.0844128, -0.111771, -0.0728477, -0.102055, -0.126388, -0.106369, -0.113531, -0.111311, -0.128374, -0.109705, -0.0966458, -0.109536, -0.114264, -0.122018, -0.101532, -0.110131, -0.131266, -0.114124, -0.114928, -0.125345, -0.149218, -0.12448, -0.131191, -0.10979
0.454545, -2.16667, -0.957078, -0.145614, -0.596028, -0.468563, -0.249179, -0.32799, -0.16317, -0.375894, -0.160881, -0.232892, -0.271122, -0.254154, -0.244854, -0.297955, -0.176445, -0.151787, -0.229921, -0.129526, -0.154647, -0.204482, -0.187482, -0.170267, -0.181933, -0.120393, -0.190065, -0.1107, -0.139704, -0.145027, -0.180848, -0.1504, -0.144124, -0.16897, -0.0714027, -0.132156, -0.128678, -0.13219, -0.166886, -0.119604, -0.131009, -0.157438, -0.115096, -0.151121, -0.141571, -0.14717, -0.12647, -0.106563, -0.116263, -0.126002, -0.121789, -0.110592, -0.0771219, -0.125318, -0.0710553, -0.126665, -0.0933599, -0.0782337, -0.117712, -0.120845, -0.104488, -0.110706, -0.0862732, -0.138321, -0.128357, -0.11469, -0.136593, -0.0860089, -0.108677, -0.0851706, -0.0983516, -0.0822435, -0.0940503, -0.0984921, -0.124039, -0.100017, -0.112565, -0.0964557, -0.115313, -0.107753, -0.108099, -0.11647, -0.0948774, -0.0883359, -0.0831107, -0.0844868, -0.0739998, -0.109891, -0.114746, -0.0962474, -0.110325, -0.0844963, -0.0953052, -0.0966739, -0.108359, -0.131186, -0.0984706, -0.0869627, -0.0800122, -0.103857, -0.0809151
0.464646, -2.8, -1.3589, -0.422833, -0.347176, -0.444165, -0.386131, -0.220418, -0.241396, -0.221153, -0.34594, -0.219222, -0.19047, -0.20426, -0.1483, -0.0446157, -0.138278, -0.138368, -0.177869, -0.183315, -0.109029, -0.203827, -0.212934, -0.152774, -0.139995, -0.168278, -0.168264, -0.122087, -0.13768, -0.143977, -0.105702, -0.118521, -0.182248, -0.125003, -0.126423, -0.116067, -0.118767, -0.0803848, -0.116077, -0.0691895, -0.0994789, -0.0857575, -0.101047, -0.0909013, -0.109805, -0.1077, -0.122577, -0.093725, -0.0259385, -0.0633913, -0.112171, -0.108734, -0.0266717, -0.139955, -0.103309, -0.106014, -0.0941902, -0.0681427, -0.0992399, -0.0840664, -0.100983, -0.074208, -0.119105, -0.0770675, -0.0941446, -0.0648264, -0.0791922, -0.110618, -0.0904019, -0.0841176, -0.0981798, -0.119189, -0.0675354, -0.0852864, -0.0474088, -0.117631, -0.0779688, -0.0763656, -0.0625399, -0.0613539, -0.0815467, -0.104735, -0.0719905, -0.112323, -0.0663336, -0.0948688, -0.0608257, -0.0748525, -0.0835016, -0.0689211, -0.078295, -0.0620759, -0.101483, -0.0720736, -0.0613481, -0.0647854, -0.0777451, -0.0695709, -0.0749829, -0.0920113, -0.0812443
0.474747, -1.6, -0.730529, -0.211222, -0.590343, -0.267337, -0.250823, -0.392738, -0.243489, -0.312424, -0.102686, -0.222556, -0.124809, -0.0981694, -0.164703, -0.199629, -0.0784013, -0.122958, -0.0979815, -0.171996, -0.0529331, -0.106538, -0.0887833, -0.11673, -0.0536811, -0.113448, -0.137123, -0.125779, -0.121748, -0.113293, -0.102179, -0.139612, -0.0967247, -0.141299, -0.0405295, -0.0789019, -0.0418423, -0.0981428, -0.100457, -0.0588134, -0.112561, -0.0916328, -0.0720832, -0.0857937, -0.135746, -0.109851, -0.0981441, -0.0804467, -0.0250814, -0.0710273, -0.0774191, -0.0437655, -0.0907712, -0.102642, -0.0835242, -0.13402, -0.123168, -0.123021, -0.0506812, -0.0628826, -0.0880208, -0.0972536, -0.0709413, -0.0461537, -0.10125, -0.067704, -0.110136, -0.0977631, -0.101997, -0.0711934, -0.0605611, -0.0493366, -0.0460243, -0.0456291, -0.0402892, -0.0592125, -0.0818948, -0.076851, -0.0893328, -0.062181, -0.0671039, -0.0474239, -0.056555, -0.0607415, -0.0481468, -0.0603177, -0.0548007, -0.0566875, -0.0525615, -0.0764841, -0.0704291, -0.0266256, -0.0620433, -0.0742333, -0.057393, -0.0562581, -0.0529009, -0.0671201, -0.0729143, -0.0733868, -0.0384839
0.484848, -2.2, -0.922984, -0.24607, -0.25644, -0.638722, -0.294065, -0.14731, -0.295362, -0.273655, -0.205446, -0.110422, -0.232463, -0.181764, -0.261777, -0.118053, -0.0782995, -0.128041, -0.113023, -0.138636, -0.0466115, -0.0754435, -0.0201987, -0.106025, -0.142907, -0.11437, -0.0656217, -0.0314295, -0.142528, -0.131995, -0.11557, -0.125671, -0.0756833, -0.0670587, -0.0751438, -0.0935166, -0.0894, -0.0676949, -0.0562971, -0.0638795, -0.0966035, -0.114717, -0.0800357, -0.0754279, -0.0637642, -0.0782612, -0.0534483, -0.0872616, -0.0940085, -0.0855671, -0.0805255, -0.0378605, -0.0614723, -0.0963102, -0.027345, -0.107778, -0.091684, -0.0341404, -0.0489201, -0.0615623, -0.0992479, -0.0552822, -0.0447285, -0.102832, -0.0551133, -0.0215046, -0.0213724, -0.0235617, -0.0290342, -0.0664802, -0.0404368, -0.0676088, -0.0524416, -0.0315546, -0.066359, -0.0434782, -0.0227507, -0.0462831, -0.0376239, -0.057996, -0.0230735, -0.0449089, -0.03685, -0.063979, -0.0113481, -0.0392168, -0.0254772, -0.0579803, -0.0541747, -0.0381306, -0.0469597, -0.0814555, -0.0446026, -0.0371689, -0.0591423, -0.0385638, -0.0478515, -0.0313236, -0.0287392, -0.0324167, -0.0362385
0.494949, -1.5, -0.826713, -0.492581, -0.381322, -0.270549, -0.232488, -0.213406, 0.0155435, -0.0782554, -0.113997, -0.110811, -0.0103849, -0.11692, -0.187852, -0.110071, -0.0937974, -0.0566633, -0.0638777, -0.075347, -0.106641, -0.116367, -0.0863185, -0.0816391, -0.0950277, -0.093177, -0.0893302, -0.00102817, -0.028312, -0.0583648, -0.0977578, -0.0443599, -0.0301685, -0.0862502, -0.0415595, -0.0274903, -0.0603645, -0.108972, -0.0932153, -0.0853126, -0.0952623, -0.0852619, -0.0899919, -0.0271747, -0.0191051, -0.0276454, -0.041667, -0.0840883, -0.0501588, -0.0462056, -0.039812, -0.049013, -0.0268958, -0.0259412, -0.0182406, -0.0103264, -0.0587928, -0.0113132, -0.0173028, -0.0708931, -0.0261302, -0.0292532, -0.0308485, -0.0634784, -0.0173477, -0.0435164, -0.0389169, -0.0630631, -0.0212209, -0.0604665, -0.0416061, -0.0381599, -0.0568636, -0.0225395, -0.0614553, -0.0235935, -0.0317922, -0.00215313, -0.00841426, -0.037176, -0.0375128, -0.0259104, -0.0542862, -0.0131314, -0.0197901, -0.0298637, -0.0177085, -0.0208412, -0.0465768, -0.0395298, -0.0354237, -0.00926277, -0.017622, -0.0433643, -0.0238602, -0.0349163, -0.0391868, -0.0247585, -0.00662564, -0.037839, -0.0231874
0.505051, -2.28571, -0.788357, -0.86195, -0.460703, -0.115077, -0.272185, -0.200044, -0.054685, -0.103552, -0.313004, -0.135249, -0.0380165, -0.108263, -0.118918, -0.0618817, -0.116433, -0.0740486, -0.0524256, 0.00204191, -0.101537, -0.0921847, -0.0877105, -0.065996, -0.0443551, -0.102707, -0.0460556, -0.0998232, 0.0258281, -0.0445607, -0.031819, 0.00321715, -0.0249282, -0.0898722, -0.0420103, -0.0540508, -0.0420846, -0.0731765, -0.0105907, -0.00992609, -0.0545363, -0.00153726, 0.0110728, -0.0275015, -0.0381584, -0.0191815, -0.0178584, -0.0526848, -0.0242544, 0.0174497, 0.00337387, -0.0127462, -0.0268182, -0.00370065, -0.025393, -0.0463178, -0.0177095, -0.0132219, -0.036341, -0.00620209, -0.0296029, -0.00319869, -0.0294031, -0.0309593, 0.00836892, -0.0194308, -0.00113201, -0.0321902, -0.0297235, -0.00870169, -0.0340958, -0.0126288, -0.0237826, -0.018662, 0.000652009, 0.00545359, -0.00653028, 0.00328705, 0.00534288, -0.0078765, 0.0131743, -0.0270676, -0.0122539, 0.00371424, -0.0478934, -0.00150758, -0.0160474, -0.0362543, -0.0053631, -0.0600702, 0.00202563, -0.0308165, -0.00521318, 0.0271683, -0.00139785, 0.0314981, 0.00461695, -0.00562366, 0.00301516, 0.00270172, 0.000674712
0.515152, -2, -1.07671, -0.564386, -0.260532, -0.279015, -0.222787, -0.159113, -0.237254, -0.119865, -0.049066, -0.0114609, -0.182512, -0.160792, -0.0410509, -0.073599, -0.168096, 0.0128324, -0.0164129, -0.0562134, -0.0871469, -0.0474395, -0.025715, -0.0383958, -0.0463928, 0.011148, -0.0609798, -0.00331709, -0.0380457, -0.0283614, -0.0410276, -0.0168409, -0.0871584, -0.0152493, -0.0297106, -0.025684, -0.0354871, -0.0120237, -0.0393434, -0.0133756, -0.0307716, -0.0214993, -0.00790117, -0.0321154, -0.0156216, -0.030126, -0.0265941, -0.0120621, -0.0513346, 0.00467217, -0.0114026, -0.0316318, -0.0174211, -0.0277344, -0.012446, -0.0158405, -0.0383541, 0.00637148, 0.00542577, 0.0121713, 0.0117868, 0.0220911, 0.00425783, -0.0142051, -0.000289807, -0.00190754, -0.0168813, -0.00991768, 0.0310603, -0.0171346, 0.0185694, -0.00773158, -0.00583971, -0.00203179, 0.00404816, 0.00420964, 0.0119713, -0.0096308, 0.0363096, -0.00941295, 0.00227699, 0.00454166, 0.00948442, -0.0290506, 0.00303114, -0.0106988, 0.00934153, 0.0206737, -0.0289974, 0.0279409, -0.00344401, -0.0126701, -0.0032075, 0.0256438, -0.0194434, 0.0198184, 0.0118105, 0.0259508, 0.00670364, 0.00444124, -0.0168468
0.525253, -1.2, -0.494326, -0.409248, -0.115527, -0.2629, -0.31377, -0.107199, -0.209136, -0.131407, -0.108907, -0.0557586, -0.100414, 0.0503776, -0.0345745, -0.0374007, -0.0503856, -0.113682, 0.0229399, -0.0290026, -0.0741405, -0.0320855, -0.0402276, -0.00677444, -0.0377604, -0.0402246, -0.0402158, -0.0400672, -0.0222157, -0.0197387, -0.0347606, -0.0461727, 0.0234402, 0.0177883, -0.0552398, -0.0200746, 0.00995794, 0.0257771, 0.0401509, -0.0170322, -0.0120948, -0.00817998, 0.0603603, 0.0322783, 0.0405065, -0.0118523, 0.00587511, -0.00517746, -0.0132854, 0.00234065, -0.00458435, 0.0446338, 0.00945912, -0.0129094, 0.0292465, 0.0355949, 0.0226675, 0.0488747, -0.0170877, 0.043625, 0.0169892, 0.0139784, 0.0100501, -0.0113412, 0.0226009, 0.0370868, 0.0040832, 0.0216847, 0.0184642, 0.00903214, 0.0343033, 0.016905, 0.0166385, 0.027672, 0.0298548, 0.0165836, 0.038207, 0.0524822, 0.00979477, 0.0172878, 0.00091991, -0.00163274, 0.0205068, 0.0263853, 0.00888634, 0.024622, 0.0348139, 0.0211489, 0.0448132, 0.039818, -0.0122529, 0.00356056, 0.0216718, 0.0236924, 0.017859, 0.029518, 0.0242333, 0.0436055, 0.0171026, 0.0284108, -0.011642
0.535354, -1.66667, -0.159101, -0.410047, -0.00805341, -0.220796, -0.33402, -0.0874987, -0.0816368, 0.0189405, 0.0266506, -0.174116, 0.00673496, -0.0234996, -0.0278561, -0.0459892, -0.0452637, 0.066991, 0.0349404, 0.014783, 0.0396743, -0.0294603, -0.0704111, -0.0500412, -0.0328697, 0.04107, 0.0344956, -0.0497248, 0.020128, -0.0354266, -0.0465683, 0.0154157, -0.0186284, 0.0241616, 0.0554286, -0.00612402, 0.0139524, 0.0299629, 0.0190491, -0.00219831, 0.0280052, -0.021748, 0.0372601, 0.0319444, -0.0184931, 0.0110934, 0.0320495, 0.042533, 0.0074154, 0.018786, 0.016604, 0.000393483, 0.0360006, 0.00569673, 0.0239938, -0.0056984, 0.0300575, 0.00915888, 0.0409036, 0.00732414, 0.0266072, 0.0331271, 0.0330869, 0.0216542, 0.0141777, 0.0631626, 0.0421114, 0.0446409, 0.0287736, 0.0201257, -0.0058347, 0.000565224, 0.0287043, 0.0718898, 0.0184869, 0.0409634, 0.00961163, 0.0142249, 0.0346797, 0.0485127, 0.036242, 0.0276824, 0.0702607, 0.0271904, 0.0725863, 0.0594552, 0.0569977, 0.0433794, 0.0109255, 0.024222, 0.0312252, 0.0364722, 0.0239422, 0.0496173, 0.0187476, 0.0508912, 0.0599163, 0.0461387, 0.0393878, 0.0410628, 0.0366582
0.545455, -1.4, -0.516244, -0.534639, -0.342163, -0.178875, -0.0503112, -0.167757, -0.0937335, -0.0342265, -0.121309, -0.0396054, -0.0986791, -0.0983579, -0.0283057, -0.0345264, -0.000773665, 0.0212182, -0.00233919, 0.0235362, -0.0167408, 0.00150505, 0.0764042, 0.0405395, 0.0204222, 0.0301051, 0.0417326, 0.0152422, 2.22191e-06, -1.24776e-05, 0.0119627, 0.0375595, 0.0157388, 0.0501924, 0.0560621, 0.0409403, -0.00969316, 0.0257203, 0.000859712, 0.0212103, 0.0240806, 0.0792121, 0.0308573, 0.0242902, 0.034229, 0.0341971, 0.0214768, 0.03547, 0.0165167, 0.0154387, 0.0527372, 0.0653766, 0.0743879, 0.0403684, 0.0379474, 0.0383933, 0.0564728, 0.0474059, 0.00481857, 0.0636044, 0.0352082, 0.0488513, 0.039351, 0.0326826, 0.0410959, 0.0514632, 0.0355486, 0.0432387, 0.052556, 0.0433851, 0.0492679, 0.0271704, 0.0305932, 0.0168687, 0.0457878, 0.0254414, 0.0574502, 0.0546228, 0.0715745, 0.0633282, 0.0310376, 0.065948, 0.0402227, 0.0466458, 0.0536708, 0.0462704, 0.0400675, 0.054561, 0.0310309, 0.0620685, 0.0411715, 0.0466356, 0.0605886, 0.0490516, 0.0540624, 0.0466447, 0.0439314, 0.0246326, 0.0390496, 0.0326459, 0.0485144
0.555556, -1.66667, -0.634475, -0.468292, -0.0819651, -0.13644, -0.0993931, -0.0568705, 0.0704954, -0.0903238, -0.101737, -0.00426399, -0.0137464, 0.0205099, -0.0531043, 0.00384535, 0.0750095, 0.0355251, 0.0608301, 0.0354719, 0.0845234, 0.0192934, 0.0322886, 0.0530787, 0.00615546, 0.0124739, 0.023451, 0.0404434, 0.0199273, 0.0191584, 0.0246905, 0.0691242, 0.0217607, 0.0414928, 0.051877, 0.0309812, 0.00621881, 0.0282372, 0.0435213, 0.0632495, -0.0013144, 0.0984935, 0.0453206, 0.0123669, 0.0625871, 0.0621614, 0.0417641, 0.03166, 0.080758, 0.0523532, 0.0846254, 0.0628809, 0.0393498, 0.0558391, 0.0645448, 0.0471793, 0.0134412, 0.0420311, 0.03882, 0.0477609, 0.0528684, 0.0878804, 0.0631602, 0.0611905, 0.053273, 0.0747589, 0.0553807, 0.0559122, 0.0537871, 0.0603305, 0.0606378, 0.0598217, 0.043192, 0.03846, 0.0501159, 0.057151, 0.0548889, 0.0635898, 0.0449821, 0.0498703, 0.0390608, 0.0611324, 0.0509722, 0.0873886, 0.0351341, 0.0668246, 0.0810271, 0.0666136, 0.069994, 0.0561263, 0.0574904, 0.0568267, 0.0661803, 0.0500946, 0.0734701, 0.0930408, 0.0646109, 0.0701854, 0.0459223, 0.0767448, 0.0786382
0.565657, -2.4, -0.422897, 0.043719, -0.148025, -0.00652808, -0.0218177, 0.0318546, -0.0225878, 0.00851086, -0.0314835, 0.0623085, -0.0583712, -0.0225388, 0.0360479, 0.00544419, 0.0722847, 0.0210766, -0.0669943, -0.0650748, 0.0356808, 0.047223, 0.0744448, 0.0528384, 0.0690142, 0.0227413, 0.0279294, 0.0787669, 0.0901541, 0.0474194, 0.0672518, 0.0758075, 0.0479618, -0.000307473, 0.0422034, 0.0822114, 0.0220732, 0.0776855, 0.0704536, 0.0358177, 0.0820997, 0.0703765, 0.0185549, 0.0706739, 0.075874, 0.060247, 0.0424689, 0.0578337, 0.111603, 0.0871867, 0.0726715, 0.0625287, 0.0905156, 0.0620366, 0.0404269, 0.00611153, 0.0860739, 0.0698739, 0.082909, 0.0931728, 0.0483605, 0.0634485, 0.0629017, 0.0861096, 0.0832367, 0.0789681, 0.0746027, 0.0544524, 0.0655905, 0.0939898, 0.0747585, 0.0864693, 0.0743913, 0.0495188, 0.0893434, 0.0669121, 0.0750791, 0.0678383, 0.0796448, 0.10033, 0.076825, 0.066272, 0.0725483, 0.0757599, 0.0746011, 0.0505773, 0.0871983, 0.0810021, 0.0951473, 0.100437, 0.0803003, 0.0712196, 0.0827576, 0.0647782, 0.0947345, 0.083898, 0.0826689, 0.0792258, 0.070831, 0.0865331, 0.0855016
0.575758, -1.6, -0.395305, -0.344162, -0.160408, -0.371492, -0.109896, -0.0620507, 0.0631679, 0.0238864, -0.00104527, -0.0158699, -0.0116331, -0.0225467, -0.0751997, -0.044183, 0.0146705, 0.0325446, 0.055882, 0.0676147, 0.0565393, 0.0291944, 0.062448, 0.0658619, 0.0977564, 0.0331747, 0.0405464, 0.05104, 0.0508221, 0.0452404, 0.108571, 0.0863535, 0.0816892, 0.0496246, 0.0638069, 0.0891761, 0.0773765, 0.113323, 0.0288819, 0.0785296, 0.0763043, 0.0960771, 0.0837667, 0.0678645, 0.0685016, 0.109731, 0.0568066, 0.082999, 0.0773414, 0.0608728, 0.104535, 0.0918969, 0.102598, 0.0891237, 0.0774222, 0.0879562, 0.101357, 0.0966814, 0.0938812, 0.0587074, 0.112222, 0.0827961, 0.0793158, 0.0725357, 0.0922774, 0.10484, 0.0561186, 0.0972128, 0.112355, 0.098302, 0.0815496, 0.0911455, 0.104032, 0.0959459, 0.0991207, 0.117338, 0.0937578, 0.100609, 0.0736608, 0.0682166, 0.0793157, 0.0980039, 0.0909287, 0.111698, 0.0958763, 0.0974551, 0.105952, 0.0966394, 0.0994594, 0.0743644, 0.11807, 0.090212, 0.0962922, 0.110885, 0.122333, 0.111952, 0.0788292, 0.109039, 0.0921682, 0.10179, 0.0836165
0.585859, -2.66667, -0.576713, 0.0502262, 0.0777381, -0.140987, -0.161622, -0.0906865, 0.0398656, 0.0465506, -0.0369692, 0.066374, 0.0297487, 0.0439608, 0.0179024, 0.0463067, 0.0661354, 0.0215307, 0.0356191, 0.00637927, 0.110058, 0.119864, 0.0932841, 0.0843432, 0.113849, 0.0176335, 0.0973088, 0.0957428, 0.101025, 0.101712, 0.0926846, 0.121991, 0.136058, 0.0933267, 0.121793, 0.0808737, 0.106392, 0.107744, 0.102906, 0.0855072, 0.107325, 0.0760054, 0.0912096, 0.0897267, 0.104788, 0.132465, 0.108401, 0.128584, 0.088768, 0.138801, 0.0893445, 0.0934772, 0.0952828, 0.115925, 0.0488887, 0.0881726, 0.133312, 0.1281, 0.0938293, 0.0898079, 0.0886398, 0.0937321, 0.0955642, 0.0780026, 0.114675, 0.0785378, 0.12568, 0.116922, 0.108072, 0.0759559, 0.117243, 0.133014, 0.0891319, 0.116925, 0.086012, 0.0831258, 0.106148, 0.103572, 0.103001, 0.101705, 0.0924532, 0.106441, 0.136912, 0.115587, 0.0962008, 0.0981279, 0.11826, 0.122721, 0.102172, 0.094165, 0.125754, 0.116743, 0.105539, 0.109251, 0.113086, 0.0929758, 0.122429, 0.0943271, 0.119347, 0.10479, 0.099742
0.59596, -2.5, -0.444815, 0.109434, -0.320515, -0.187128, -0.147855, 0.0373251, 0.0711112, 0.0860846, 0.0483429, 0.132087, 0.0436447, 0.0508737, 0.0763274, 0.111085, -0.00222181, 0.0992628, 0.0070399, 0.0442987, 0.0492516, 0.0397234, 0.0669698, 0.0842359, 0.104277, 0.138949, 0.0843839, 0.0976241, 0.0560154, 0.140061, 0.108209, 0.0829542, 0.117032, 0.0542171, 0.105365, 0.111087, 0.122913, 0.0634599, 0.107694, 0.101442, 0.126998, 0.120219, 0.101141, 0.0791513, 0.127828, 0.0978013, 0.0865169, 0.110889, 0.0912734, 0.145825, 0.116201, 0.108269, 0.132232, 0.106783, 0.115064, 0.118559, 0.103762, 0.112134, 0.128181, 0.111231, 0.0954077, 0.129624, 0.156472, 0.120737, 0.134244, 0.132206, 0.0918669, 0.151184, 0.140003, 0.103147, 0.139077, 0.137416, 0.0814568, 0.114673, 0.119356, 0.112681, 0.135604, 0.114192, 0.135133, 0.150633, 0.116418, 0.104912, 0.139171, 0.11739, 0.132712, 0.138271, 0.0975554, 0.112087, 0.138463, 0.127619, 0.116776, 0.101447, 0.122846, 0.128684, 0.104135, 0.128092, 0.109797, 0.115816, 0.124794, 0.116073, 0.120242
0.606061, -1, -0.285998, 0.112935, -0.314111, -0.0177021, -0.213181, -0.135148, -0.0498385, 0.0255082, 0.056863, 0.0899857, 0.0744046, 0.093755, 0.0257812, 0.0705561, 0.137874, 0.0461975, 0.0927374, 0.0365848, 0.0445207, 0.0910722, 0.161398, 0.127583, 0.143123, 0.077943, 0.127064, 0.111944, 0.154346, 0.109533, 0.154157, 0.145003, 0.0741684, 0.125473, 0.100086, 0.10557, 0.100944, 0.0941053, 0.0647468, 0.13251, 0.124708, 0.135372, 0.101301, 0.097543, 0.121635, 0.132752, 0.121578, 0.109809, 0.122541, 0.15698, 0.125686, 0.109784, 0.15344, 0.121173, 0.110582, 0.145972, 0.131102, 0.146748, 0.121332, 0.100442, 0.120533, 0.138089, 0.12947, 0.133106, 0.114085, 0.133615, 0.143332, 0.118065, 0.110447, 0.125045, 0.150316, 0.109338, 0.150698, 0.14105, 0.132119, 0.144442, 0.140918, 0.147629, 0.147525, 0.113043, 0.143244, 0.121277, 0.142865, 0.147151, 0.117133, 0.141816, 0.148702, 0.118068, 0.132813, 0.128452, 0.112014, 0.126119, 0.147883, 0.165602, 0.1378, 0.12857, 0.136533, 0.149103, 0.131451, 0.115936, 0.123452
0.616162, -2.4, -0.122741, -0.111235, 0.0833305, 0.0187361, 0.0155893, -0.017262, 0.101186, 0.154572, 0.0629147, 0.0883173, 0.0741194, 0.131001, 0.133382, 0.041093, 0.174219, 0.136223, 0.133145, 0.162498, 0.103441, 0.110164, 0.103114, 0.0744118, 0.127174, 0.127976, 0.141678, 0.129514, 0.136703, 0.12366, 0.171047, 0.118205, 0.134127, 0.102724, 0.109504, 0.122166, 0.166627, 0.135072, 0.152645, 0.144448, 0.106556, 0.14427, 0.119305, 0.126665, 0.136736, 0.131618, 0.144676, 0.146359, 0.140697, 0.121862, 0.136347, 0.160785, 0.167948, 0.150472, 0.13843, 0.165254, 0.137175, 0.13969, 0.157362, 0.16123, 0.125605, 0.147412, 0.162509, 0.148618, 0.128758, 0.157411, 0.134419, 0.139806, 0.139373, 0.120089, 0.132468, 0.155716, 0.140018, 0.15138, 0.15722, 0.156075, 0.144886, 0.128774, 0.136878, 0.132019, 0.158451, 0.152374, 0.155062, 0.162863, 0.151016, 0.143234, 0.154207, 0.139479, 0.142908, 0.157027, 0.132525, 0.175848, 0.144063, 0.139643, 0.121262, 0.146265, 0.154083, 0.135797, 0.154745, 0.145456, 0.128981
