0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100
0.611111, 0, 0.138629, 0.176559, 0.111985, 0.228898, 0.177021, 0.173152, 0.317587, 0.343449, 0.089588, 0.159318, 0, 0.435879, 0.254527, 0.302139, 0.111985, 0.148525, 0, 0.192819, 0.293433, 0.132028, 0, 0.194667, 0.169185, 0, 0.156148, 0.177315, 0.199944, 0.109588, 0, 0.165282, 0.206347, 0.201049, 0.208114, 0.146399, 0.258226, 0, 0.276296, 0, 0.204717, 0.21365, 0.207462, 0, 0.251383, 0, 0, 0, 0, 0.263949, 0, 0, 0, 0.228466, 0.10487, 0, 0, 0.262163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.200495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.206957, 0, 0, 0.164928, 0, 0, 0, 0, 0, 0, 0, 0
0.616162, 0, 0.154033, 0.198042, 0.144519, 0.146482, 0.176559, 0.170644, 0.368572, 0.115525, 0.250371, 0.235551, 0.366527, 0.123803, 0.214903, 0.0828302, 0.244301, 0.105398, 0.188331, 0.246428, 0.158903, 0, 0, 0.136126, 0.144336, 0.1915, 0.236149, 0, 0.207199, 0.228001, 0.15454, 0.259535, 0, 0.240699, 0.107942, 0.212187, 0.263504, 0.126376, 0.20927, 0, 0, 0, 0, 0, 0, 0.216879, 0, 0, 0.292753, 0, 0, 0, 0, 0, 0, 0.221364, 0, 0.225933, 0, 0.160502, 0, 0, 0.25883, 0, 0, 0.198013, 0, 0.263719, 0.169728, 0, 0.223358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.621212, 0, 0, 0.154033, 0.255897, 0.154848, 0.374984, 0.194969, 0.210411, 0.251108, 0.33673, 0.146313, 0.330858, 0.297885, 0.25496, 0.238901, 0.224141, 0.220782, 0.242968, 0, 0.201662, 0.170644, 0.175964, 0.222042, 0.244688, 0.22532, 0.0611164, 0.222275, 0.144146, 0, 0.273178, 0.178971, 0.158442, 0, 0.170739, 0.190702, 0.207982, 0.222389, 0.149025, 0, 0, 0.231595, 0, 0, 0.178, 0, 0.270958, 0.158611, 0.226165, 0, 0.197334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.209512, 0.141946, 0, 0, 0.170289, 0, 0.148657, 0.183868, 0, 0.29395, 0, 0, 0.170286, 0.216081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.208696, 0, 0, 0, 0, 0.182781, 0, 0, 0, 0
0.626263, 0, 0.247553, 0.149313, 0.158903, 0.219101, 0.154033, 0.110606, 0.272294, 0, 0.162957, 0.280027, 0.262906, 0.205474, 0.277463, 0.202968, 0.228186, 0.24025, 0.196095, 0.152125, 0.089588, 0.279221, 0.164242, 0.192644, 0.237098, 0, 0, 0.132723, 0.252465, 0, 0, 0, 0.120975, 0.185766, 0, 0, 0.247874, 0.182745, 0.205059, 0.196912, 0.154345, 0.275093, 0.23462, 0.236913, 0, 0, 0.281872, 0, 0.128879, 0, 0.149911, 0.196528, 0.173192, 0, 0.215823, 0, 0, 0, 0.213644, 0, 0, 0, 0, 0, 0, 0, 0.124397, 0, 0, 0.203551, 0, 0, 0, 0, 0.14511, 0.213617, 0, 0, 0, 0, 0.199596, 0, 0, 0, 0, 0, 0, 0, 0.232809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.155457, 0, 0
0.631313, 0, 0.173287, 0.238901, 0.19356, 0.247448, 0.414151, 0.132028, 0.147747, 0.179705, 0.288416, 0.290445, 0.144406, 0.202211, 0.180002, 0.271856, 0.256159, 0.257927, 0.26347, 0, 0.286253, 0.258175, 0.220048, 0.224804, 0.286138, 0.221807, 0.28901, 0.25317, 0.189621, 0.153135, 0.144794, 0.136716, 0, 0.251441, 0.241233, 0.23416, 0, 0, 0.200067, 0.194869, 0, 0.19952, 0, 0.239928, 0, 0.246393, 0.166218, 0, 0, 0.191441, 0, 0.188389, 0.259685, 0.183818, 0.192698, 0, 0, 0, 0, 0, 0, 0.128855, 0, 0, 0.241825, 0.159987, 0, 0.187387, 0, 0, 0, 0.198623, 0.126787, 0.204949, 0, 0.204801, 0, 0.230048, 0, 0, 0, 0.196965, 0, 0.179009, 0, 0, 0, 0.172718, 0, 0.203813, 0, 0, 0, 0, 0, 0, 0, 0.155341, 0, 0.206795, 0
0.636364, 0, 0.231049, 0.285111, 0.198628, 0.179176, 0.246156, 0.228467, 0.156064, 0.220394, 0.2828, 0.216329, 0.273405, 0.198572, 0, 0.252279, 0.294358, 0.203867, 0.260118, 0.286063, 0.211909, 0.0853219, 0.22462, 0.264528, 0.153703, 0, 0.308356, 0, 0.205335, 0.193436, 0.152375, 0.211325, 0.207199, 0.167558, 0.150717, 0.204573, 0.174142, 0.187728, 0, 0.208516, 0.196335, 0.238286, 0, 0.213011, 0.177166, 0.262583, 0.227146, 0.143926, 0.217948, 0, 0.178421, 0.146884, 0, 0.11137, 0.233957, 0, 0, 0, 0, 0.244487, 0.245942, 0, 0, 0, 0.200315, 0, 0.204868, 0.195165, 0.154401, 0.149324, 0, 0, 0, 0, 0, 0, 0, 0, 0.179472, 0, 0, 0, 0.148776, 0.24401, 0.232362, 0, 0, 0, 0, 0.171057, 0, 0, 0.176901, 0, 0, 0.12048, 0.137106, 0, 0, 0, 0.228532
0.641414, 0, 0.231049, 0.331321, 0.317805, 0.177233, 0.204938, 0.337036, 0.24046, 0.176559, 0.217009, 0.259865, 0.158237, 0.208768, 0.101186, 0.250564, 0.201429, 0.215599, 0.211835, 0.244924, 0.299357, 0.226629, 0.21547, 0.172707, 0.248373, 0, 0.164144, 0.184067, 0, 0.264077, 0.274264, 0.290987, 0, 0.233241, 0.21722, 0, 0, 0.308041, 0, 0.232733, 0.129824, 0.206464, 0.191487, 0.144339, 0, 0.324715, 0.133098, 0.24145, 0.213981, 0, 0.320865, 0.242465, 0.255719, 0.269969, 0.255502, 0.191707, 0, 0, 0, 0, 0, 0, 0, 0.314108, 0, 0, 0, 0.215963, 0.0865604, 0.244943, 0, 0.24355, 0, 0, 0.171288, 0, 0, 0, 0.192596, 0, 0.188446, 0.141127, 0, 0, 0.2304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.207339, 0, 0, 0, 0, 0.148072
0.646465, 0, 0.216608, 0.0924196, 0.0577623, 0.265518, 0.124822, 0.215723, 0.227281, 0.256114, 0.194672, 0.235226, 0.0288811, 0.308014, 0.253786, 0.21467, 0.244501, 0.233157, 0.347435, 0.195436, 0.261391, 0, 0.269646, 0.232232, 0.141717, 0.266698, 0.258186, 0.215005, 0.150568, 0.193743, 0.169881, 0.173815, 0.173487, 0.302939, 0.214122, 0, 0, 0.322698, 0.215232, 0.267568, 0.22558, 0.288425, 0.205308, 0.250392, 0.335067, 0.250172, 0.243313, 0, 0.238513, 0, 0.242095, 0.246015, 0.223138, 0.25691, 0.242107, 0.243708, 0, 0.178834, 0, 0, 0.252786, 0, 0.231742, 0.237665, 0.20329, 0, 0, 0.241488, 0, 0, 0, 0, 0, 0, 0, 0.214132, 0.260635, 0.186859, 0.201423, 0, 0.219182, 0, 0.246304, 0, 0, 0.224541, 0, 0.217772, 0, 0, 0.162863, 0, 0, 0.271074, 0, 0, 0.172922, 0.230042, 0.22462, 0, 0
0.651515, 0, 0.115525, 0.231049, 0.24195, 0.283148, 0.286122, 0.228753, 0.358131, 0.259773, 0.207157, 0.227064, 0.234353, 0.159351, 0.20127, 0.257555, 0.23208, 0.205677, 0.224757, 0.189563, 0.238702, 0.268202, 0.176481, 0.170286, 0, 0.276703, 0, 0.131112, 0.219634, 0.166768, 0.184176, 0.186275, 0.237368, 0.190654, 0, 0.236686, 0.266008, 0.237202, 0.258663, 0.222745, 0.245796, 0.232804, 0.235054, 0, 0.320373, 0, 0.25967, 0.317559, 0, 0, 0.201696, 0.313883, 0.237447, 0.221493, 0.165674, 0.214478, 0.271438, 0.160869, 0, 0.197909, 0.164386, 0.216401, 0, 0.214056, 0, 0.193036, 0, 0.225203, 0.203602, 0, 0, 0.214778, 0, 0, 0.174758, 0.185591, 0.229663, 0.154415, 0.208156, 0.21755, 0, 0, 0, 0, 0.211041, 0, 0, 0.129694, 0.202061, 0, 0.153528, 0, 0.282846, 0.283991, 0.298413, 0.174658, 0, 0.17013, 0, 0.24014, 0
0.656566, 0, 0.099021, 0.154033, 0.207754, 0.235444, 0.205902, 0.312272, 0.126879, 0.264123, 0.220321, 0.163417, 0.166994, 0.218591, 0.244704, 0.259965, 0.283097, 0.0543645, 0.186648, 0.271607, 0.275499, 0.237435, 0.224787, 0.277909, 0.233543, 0.273376, 0.29215, 0.206059, 0.260635, 0.255433, 0.0673842, 0.195397, 0.244793, 0.145076, 0.272673, 0.234352, 0.300745, 0.267614, 0.257115, 0.296795, 0.191573, 0.218855, 0.228852, 0.227364, 0.274711, 0.215563, 0, 0.229975, 0.23816, 0, 0, 0.256493, 0, 0, 0.281535, 0.262685, 0.346138, 0.247185, 0.1448, 0, 0.263125, 0.333091, 0.261998, 0, 0.200551, 0.210975, 0, 0, 0, 0, 0.274856, 0, 0.240595, 0, 0, 0.229688, 0.166795, 0.232989, 0.21228, 0, 0.229314, 0, 0.272817, 0.272018, 0.191605, 0.199117, 0, 0.285263, 0.190567, 0, 0.241424, 0.293926, 0.182804, 0, 0, 0.201016, 0.151227, 0.210568, 0.165858, 0.232568, 0.217802
